PMID	DOI	dateOfCreation	firstIndexDate	fullTextReceivedDate	dateOfRevision	electronicPublicationDate	firstPublicationDate	ML_Check	Affs
29700073	10.1161/CIRCRESAHA.117.310967	2018	2018	2019	2019		2018	False	
29897410	10.1093/bib/bby028	2018	2018	2019	2020		2019	True	Biomedicine Discovery Institute and Department of Biochemistry and Molecular Biology, Monash University, Melbourne, VIC 3800, Australia. /// Bioinformatics Center, Institute for Chemical Research, Kyoto University, Uji, Kyoto, 611-0011, Japan. /// EMBL European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridgeshire CB10 1SD, UK.
29661792	10.15252/msb.20178046	2018	2018	2018	2019	2018	2018	True	Cancer Research UK Cambridge Institute, University of Cambridge, Cambridge, UK. /// EMBL-European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, UK. /// Cancer Research UK Cambridge Institute, University of Cambridge, Cambridge, UK marioni@ebi.ac.uk.
29659628	10.1371/journal.pone.0195788	2018	2018	2018	2019	2018	2018	True	National Human Genome Research Institute, National Institutes of Health, Bethesda, United States of America. /// Department of Biostatistics and Center for Statistical Genetics, University of Michigan, Ann Arbor, Michigan, United States of America. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridgeshire, United Kingdom.
30026930	10.12688/f1000research.14509.2	2019	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, CB10 1SD, UK.
29642841	10.1186/s12859-018-2118-1	2018	2018	2018	2019	2018	2018	True	European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Wellcome Genome Campus, Hinxton, CB10 1SD, UK. /// Target Sciences, GSK, Stevenage, UK. /// Institute of Cardiovascular Science, University College London, Rayne Building, 5 University Street, London, WC1E 6JF, UK. /// Cambridge Systems Biology Centre, University of Cambridge, Cambridge, UK. /// Krembil Research Institute, University Health Network, Toronto, ON, M5T 2S8, Canada. /// SIB Swiss Institute of Bioinformatics, Centre Medical Universitaire, 1 rue Michel Servet, 1211, Geneva 4, Switzerland. /// UCLA-DOE Institute for Genomics and Proteomics, Los Angeles, USA. /// European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Wellcome Genome Campus, Hinxton, CB10 1SD, UK. orchard@ebi.ac.uk.
29642846	10.1186/s12859-018-2119-0	2018	2018	2018	2018	2018	2018	True	European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Wellcome Genome Campus, Hinxton, CB10 1SD, UK. /// Cambridge Systems Biology Centre, University of Cambridge, Cambridge, UK. /// European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Wellcome Genome Campus, Hinxton, CB10 1SD, UK. orchard@ebi.ac.uk.
29551288	10.1016/j.str.2018.02.009	2018	2018	2018	2019	2018	2018	True	EMBL-EBI, Wellcome Genome Campus, Hinxton CB10 1SD, UK. Electronic address: tyzack@ebi.ac.uk. /// EMBL-EBI, Wellcome Genome Campus, Hinxton CB10 1SD, UK.
29378288	10.1016/j.jaci.2017.12.992	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, United Kingdom. /// VHsquared, Cambridge, United Kingdom. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, United Kingdom; State Key Laboratory of Proteomics, Beijing Proteome Research Center, National Center for Protein Sciences-Beijing (PHOENIX Center), Beijing Institute of Radiation Medicine, Beijing, China. Electronic address: hhe@ebi.ac.uk.
29605928	10.1007/978-1-4939-7759-8_24	2018	2018		2019		2018	True	European Molecular Biology Laboratories, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SD, Cambridgeshire, UK. bmeldal@ebi.ac.uk. /// European Molecular Biology Laboratories, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SD, Cambridgeshire, UK.
30008982	10.1002/cpbi.48	2018	2018	2019	2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton CB10 1SD, UK.
29594767	10.1007/978-1-4939-7756-7_4	2018	2018		2019		2018	False	
29594775	10.1007/978-1-4939-7756-7_12	2018	2018		2019		2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Cambridge, UK.
29596055	10.1515/jib-2018-0013	2018	2018	2019	2019	2018	2018	True	California Institute of Technology, Pasadena, CA, USA. /// European Bioinformatics Institute, EMBL-EBI, Cambridge, UK. /// Babraham Institute, Cambridge, UK. /// Auckland Bioengineering Institute, University of Auckland, Auckland, New Zealand.
29561791	10.3390/ijms19040933	2018	2018	2018	2018	2018	2018	True	European Bioinformatics Institute, European Molecular Biology Laboratory, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. sumana@ebi.ac.uk. /// European Bioinformatics Institute, European Molecular Biology Laboratory, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. petsalaki@ebi.ac.uk.
29563494	10.1038/s41467-018-03205-z	2018	2018	2018	2019	2018	2018	True	UCL Genetics Institute, University College London, Gower Street, London, WC1E 6BT, UK. /// Wellcome Trust Centre for Human Genetics, University of Oxford, Oxford, OX3 7BN, UK. /// Institute of Animal Science and Veterinary Medicine, Shandong Academy of Agricultural Sciences, Shandong Province, Jinan, 250100, China. /// Division of Infection and Pathway Medicine, 49 Little France Crescent, Edinburgh, EH16 4SB, UK. /// Department of Veterinary Medicine, Cambridge, CB3 0ES, UK. /// Department of Infectious Disease Epidemiology, Imperial College London, Norfolk Place 21, London, W2 1PG, UK. /// UCL Genetics Institute, University College London, Gower Street, London, WC1E 6BT, UK. f.balloux@ucl.ac.uk.
29540241	10.1186/s13059-018-1405-5	2018	2018	2018	2018	2018	2018	True	The Gurdon Institute, University of Cambridge, Tennis Court Road, Cambridge, CB2 1QN, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SD, UK. /// Present address: MRC Prion Unit, UCL Institute of Neurology, Queen Square House, Queen Square, London, WC1N 3BG, UK. /// Department of Clinical Neurosciences and NIHR Biomedical Research Centre, University of Cambridge, Cambridge, UK. /// Department of Pathology, University of Cambridge, Tennis Court Road, Cambridge, CB2 1QP, UK. /// The Gurdon Institute, University of Cambridge, Tennis Court Road, Cambridge, CB2 1QN, UK. t.kouzarides@gurdon.cam.ac.uk.
29537396	10.1038/sdata.2018.39	2018	2018	2018	2018	2018	2018	True	Broad Institute of MIT and Harvard, Cambridge, MA 02142, USA. /// McGill University, Montreal, Canada H3A 0G1. /// University of Leicester, Department of Genetics & Genome Biology, Leicester, LE1 7RH, UK. /// European Molecular Biology Laboratory (EMBL-EBI), Cambridge, CB10 1SD, UK.
29522506	10.1371/journal.pcbi.1006002	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge, United Kingdom.
29511174	10.1038/s41467-018-03206-y	2018	2018	2018	2019	2018	2018	True	School of Biosciences, Cardiff University, Museum Avenue, CF10 3AX, Cardiff, Wales, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SD, UK.
29510740	10.1186/s13071-018-2745-4	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory-European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, CB10 1SD, UK.
29497170	10.1038/emm.2017.290	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge, UK. /// Institute of Pathology, Charité Universitätsmedizin, Berlin, Germany. /// Institute of Clinical Molecular Biology, Christian-Albrechts-University of Kiel, Kiel, Germany. /// Institute of Bioinformatics, University Medicine Greifswald, Greifswald, Germany. /// Molecular Bioinformatics, Institute of Computer Science, Johann Wolfgang Goethe-University Frankfurt am Main, Frankfurt am Main, Germany. /// Institute for Systems Theory and Automatic Control, University of Stuttgart, Stuttgart, Germany.
29721311	10.12688/f1000research.14050.1	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, CB10 1SD, UK.
29533230	10.1107/S2059798318002541	2018	2018	2018	2019	2018	2018	True	Protein Data Bank in Europe, European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, England.
29533231	10.1107/S2059798318003303	2018	2018	2018	2019	2018	2018	True	Protein Data Bank in Europe, European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, England. /// CEITEC - Central European Institute of Technology, Masaryk University, Kamenice 5, 625 00 Brno, Czech Republic.
29472638	10.1038/nrd.2018.14	2018	2018	2019	2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge, UK. /// Institute of Molecular Life Sciences, University of Zurich, Zurich, Switzerland. /// IQVIA, Cambridge, MA, USA.
29472610	10.1038/s41467-018-03149-4	2018	2018	2018	2019	2018	2018	True	Epigenetics Programme, Babraham Institute, Cambridge, CB22 3AT, UK. stephen.clark@babraham.ac.uk. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Hinxton, Cambridge, CB10 1SD, UK. /// School of Informatics, University of Edinburgh, Scotland, EH8 9AB, UK. /// Epigenetics Programme, Babraham Institute, Cambridge, CB22 3AT, UK. /// Bioinformatics Group, Babraham Institute, Cambridge, CB22 3AT, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Hinxton, Cambridge, CB10 1SD, UK. marioni@ebi.ac.uk. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Hinxton, Cambridge, CB10 1SD, UK. oliver.stegle@ebi.ac.uk. /// Epigenetics Programme, Babraham Institute, Cambridge, CB22 3AT, UK. wolf.reik@babraham.ac.uk.
29455577	10.1080/15548627.2017.1415189	2018	2018	2018	2019	2018	2018	True	a Functional Gene Annotation , Institute of Cardiovascular Science, University College London , London , UK. /// b SIB Swiss Institute of Bioinformatics , Geneva , Switzerland. /// c The Jackson Laboratory , Bar Harbor , ME , USA. /// d Department of Molecular Neuroscience , UCL Institute of Neurology , London , UK. /// e European Bioinformatics Institute (EMBL-EBI) , European Molecular Biology Laboratory, Wellcome Genome Campus , Hinxton , Cambridge , UK.
29452638	10.1016/j.molcel.2018.01.034	2018	2018	2018	2019		2018	True	Medical Research Council Cancer Unit, University of Cambridge, Hutchison/MRC Research Centre, Box 197, Cambridge Biomedical Campus, Cambridge CB2 0XZ, UK. /// Medical Research Council Mitochondrial Biology Unit, University of Cambridge, Wellcome Trust/MRC Building, Hills Road, Cambridge CB2 0XY, UK. /// MRC Laboratory of Molecular Biology, Francis Crick Avenue, Cambridge CB2 2QH, UK. /// Joint Research Centre for Computational Biomedicine, Faculty of Medicine, RWTH Aachen University, 52074 Aachen, Germany; European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, UK. /// Medical Research Council Cancer Unit, University of Cambridge, Hutchison/MRC Research Centre, Box 197, Cambridge Biomedical Campus, Cambridge CB2 0XZ, UK. Electronic address: cf366@mrc-cu.cam.ac.uk.
29448949	10.1186/s13059-018-1396-2	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SD, UK. jmorales@ebi.ac.uk. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SD, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SD, UK. jalm@ebi.ac.uk.
29444698	10.1186/s13326-018-0175-z	2018	2018	2018	2019	2018	2018	True	European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Cambridge, CB10 1SD, UK. davidos@ebi.ac.uk. /// European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Cambridge, CB10 1SD, UK.
29440659	10.1038/s41467-017-02772-x	2018	2018	2018	2019	2018	2018	True	The Broad Institute of MIT and Harvard, Cambridge, MA, 02142, USA.
29440116	10.1161/CIRCGEN.117.001813	2018	2018	2018	2019		2018	True	From the Institute of Cardiovascular Science (R.C.L., V.K.K., R.E.F., N.H.C., R.P.H., P.J.T., P.D.L., P.M.E., L.C.) and Metabolism and Experimental Therapeutics, Division of Medicine (R.B.), University College London, United Kingdom; European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Hinxton, United Kingdom (P.R., D.O.-S.); Gene Ontology Consortium (P.R., T.Z.B., D.O.-S., J.A.B., D.P.H.); The Zebrafish Model Organism Database, University of Oregon, Eugene (D.G.H.); Rat Genome Database, Human Molecular Genetics Center, Medical College of Wisconsin, Milwaukee (S.J.F.L.); Arabidopsis Information Resource, Phoenix Bioinformatics, Fremont, CA (T.Z.B.); FlyBase, University of Cambridge, United Kingdom (S.T.); Mouse Genome Informatics, The Jackson Laboratory, Bar Harbor, ME (J.A.B., D.P.H.); Oxbridge BHF Centre of Regenerative Medicine, Department of Physiology, Anatomy and Genetics, University of Oxford, United Kingdom (P.R.R.); and William Harvey Heart Centre, Barts and The London School of Medicine and Dentistry, Queen Mary University of London, United Kingdom (A.T.). r.lovering@ucl.ac.uk. /// From the Institute of Cardiovascular Science (R.C.L., V.K.K., R.E.F., N.H.C., R.P.H., P.J.T., P.D.L., P.M.E., L.C.) and Metabolism and Experimental Therapeutics, Division of Medicine (R.B.), University College London, United Kingdom; European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Hinxton, United Kingdom (P.R., D.O.-S.); Gene Ontology Consortium (P.R., T.Z.B., D.O.-S., J.A.B., D.P.H.); The Zebrafish Model Organism Database, University of Oregon, Eugene (D.G.H.); Rat Genome Database, Human Molecular Genetics Center, Medical College of Wisconsin, Milwaukee (S.J.F.L.); Arabidopsis Information Resource, Phoenix Bioinformatics, Fremont, CA (T.Z.B.); FlyBase, University of Cambridge, United Kingdom (S.T.); Mouse Genome Informatics, The Jackson Laboratory, Bar Harbor, ME (J.A.B., D.P.H.); Oxbridge BHF Centre of Regenerative Medicine, Department of Physiology, Anatomy and Genetics, University of Oxford, United Kingdom (P.R.R.); and William Harvey Heart Centre, Barts and The London School of Medicine and Dentistry, Queen Mary University of London, United Kingdom (A.T.).
29390004	10.1371/journal.pcbi.1005772	2018	2018	2018	2018	2018	2018	True	EMBL-EBI, Wellcome Genome Campus, Hinxton, Cambridge, United Kingdom. /// Department of Genetics, University of Cambridge, Cambridge, United Kingdom. /// Saint Vincent College, Latrobe, Pennsylvania, United States of America. /// School of Electrical Engineering and Computer Science, Ohio University, Athens, Ohio, United States of America.
29316484	10.1016/j.sbi.2017.12.008	2018	2018		2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Cambridge CB10 1SD, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Cambridge CB10 1SD, UK. Electronic address: pbeltrao@ebi.ac.uk.
29386051	10.1186/s13059-017-1377-x	2018	2018	2018	2018	2018	2018	True	Institute of Integrative Biology, University of Liverpool, Liverpool, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SD, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SD, UK. juan@ebi.ac.uk.
29377902	10.1371/journal.pcbi.1005968	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, United Kingdom. /// NIH BD2K Center of Excellence and Department of Physiology, Medicine and Bioinformatics, University of California, Los Angeles, California, United States of America. /// Oregon Health and Science University, Portland, Oregon, United States of America.
29379047	10.1038/s41598-018-19820-1	2018	2018	2018	2019	2018	2018	True	European Bioinformatics Institute (EMBL-EBI,) Welcome Trust Genome Campus, CB10 1SD, Cambridge, United Kingdom. /// Michigan State University, East Lansing, MI, 48824-1325, USA.
29345617	10.7554/eLife.30224	2018	2018	2018	2019	2018	2018	True	Lungs for Living Research Centre, UCL Respiratory, University College London, London, United Kingdom. /// Wellcome Trust Sanger Institute, Cambridge, United Kingdom. /// The Netherlands Cancer Institute, Amsterdam, Netherlands. /// Centre for Cell Death, Cancer and Inflammation, UCL Cancer Institute, University College London, London, United Kingdom. /// UCL Advanced Diagnostics, University College London, London, United Kingdom. /// UCL School of Pharmacy, University College London, London, United Kingdom. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Cambridge, United Kingdom.
29348434	10.1038/s41467-017-01995-2	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SD, UK. /// The Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SA, UK. /// The Jackson Laboratory, 600 Main Street, Bar Harbor, ME, 04609, USA. /// Czech Centre for Phenogenomics, Institute of Molecular Genetics, Prumyslova 595, 252 50, Vestec, Czech Republic. /// Internal Medicine Nephrology and Center for Computational Medicine & Bioinformatics, University of Michigan, Ann Arbor, MI, 48109, USA.
29330484	10.1038/s41598-017-19100-4	2018	2018	2018	2019	2018	2018	True	European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SD, United Kingdom. /// Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SA, United Kingdom. /// European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SD, United Kingdom. taplon@utu.fi.
29707196	10.12688/f1000research.13482.1	2018	2018	2018	2018	2018	2018	True	Wellcome Sanger Institute, Hinxton, CB10 1SA, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Hinxton, CB10 1SD, UK.
29320760	10.1016/j.stemcr.2017.12.002	2018	2018	2018	2018		2018	True	CALIPHO group, University of Geneva and Swiss Institute of Bioinformatics, 1 rue Michel-Servet, 1211 Geneva 4, Switzerland. /// Roslin Cells Limited and EBiSC, Edinburgh BioQuarter, Edinburgh EH16 4UX, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// Harvard Stem Cell Institute, Cambridge, MA 02138, USA. /// Pfizer, Neuroscience and Pain RU, Portway, Granta Park, Cambridge CB21 6GP, UK. /// Wellcome Trust Sanger Institute, Hinxton, Cambridge CB10 1SD, UK. /// WiCell Research Institute (WiCell Stem Cell Bank), Madison, WI 53719, USA. /// National Institute for Biological Standards and Control a Centre of the MHRA, South Mimms, South Mimms, Hertfordshire EN6 3QG, UK; International Stem Cell Banking Initiative, Barley, Hertfordshire EN6 3QG, UK.
29311656	10.1038/s41556-017-0013-z	2018	2018	2018	2019	2018	2018	True	Cancer Research UK Cambridge Institute, University of Cambridge, Cambridge, UK. /// Department of Haematology, Cambridge Institute for Medical Research, University of Cambridge, Cambridge, UK. /// EMBL-European Bioinformatics Institute, Wellcome Genome Campus, Cambridge, UK. /// Cavendish Laboratory, Department of Physics, University of Cambridge, Cambridge, UK. /// Department of Physiology Anatomy and Genetics, University of Oxford, Oxford, UK. /// Wellcome Trust-Medical Research Council Cambridge Stem Cell Institute, University of Cambridge, Cambridge, UK. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Cambridge, UK. /// Department of Haematology, Cambridge Institute for Medical Research, University of Cambridge, Cambridge, UK. bg200@cam.ac.uk. /// Cancer Research UK Cambridge Institute, University of Cambridge, Cambridge, UK. john.marioni@cruk.cam.ac.uk.
29293508	10.1371/journal.pcbi.1005890	2018	2018	2018	2018	2018	2018	False	
29295995	10.1038/s41467-017-02391-6	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Cambridge, CB10 1SD, UK. /// Institute of Pathology, Charité Universitätsmedizin Berlin, Charitéplatz 1, 10117, Berlin, Germany. /// Max Delbrück Center for Molecular Medicine (MDC), Berlin Institute for Medical Systems Biology/Berlin Institute of Health, Robert-Rössle-Str. 10, 13092, Berlin, Germany. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Cambridge, CB10 1SA, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Cambridge, CB10 1SD, UK. saezrodriguez@gmail.com.
30576484	10.1093/database/bay119	2018	2018	2019	2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge, UK.
29344887	10.1007/978-1-4939-7493-1_6	2018	2018	2018	2018		2018	True	Barts Cancer Institute, Queen Mary University of London, London, UK. p.cutillas@qmul.ac.uk.
29688351	10.1093/database/bay002	2018	2018	2018	2019		2018	True	RCSB Protein Data Bank, Center for Integrative Proteomics Research, Rutgers, The State University of New Jersey, 174 Frelinghuysen Road, Piscataway, NJ 08854, USA. /// Protein Data Bank in Europe (PDBe), European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridgeshire CB10 1SD, UK. /// PDBj, Institute for Protein Research, Osaka University, 3-2 Yamadaoka, Suita-shi, Osaka 565-0871, Japan.
30597439	10.1016/j.sleep.2018.08.029	2019	2019		2019	2018	2018	True	Royal National Throat, Nose & Ear Hospital, Grays Inn Road, London, UK; UCL Cancer Institute, 72 Huntley Street, London, UK. /// UCL Cancer Institute, 72 Huntley Street, London, UK; European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge, UK.
29931189	10.1093/bioinformatics/bty464	2018	2018	2019	2019		2019	True	Department of Bioinformatics, Institute of Organic Chemistry and Biochemistry of the Czech Academy of Sciences, Prague 6, 166 10, Czech Republic. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Cambridge, UK.
30692988	10.3389/fimmu.2018.02902	2019	2019	2019	2019	2019	2018	True	Wellcome Sanger Institute, Hinxton, United Kingdom.
30397019	10.1534/g3.118.200637	2018	2018	2019	2019	2019	2019	True	European Molecular Biology Laboratory (EMBL), European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK.
30357387	10.1093/nar/gky964	2018	2018	2019	2019		2019	True	European Molecular Biology Laboratory, European Bioinformatics Institute, EMBL-EBI, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK.
30304474	10.1093/nar/gky930	2018	2018	2019	2020		2019	True	HUGO Gene Nomenclature Committee, European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridgeshire CB10 1SD, UK.
30445434	10.1093/nar/gky1120	2018	2018	2019	2019		2019	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// Open Targets, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK.
30462303	10.1093/nar/gky1133	2018	2018	2019	2019		2019	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridgeshire CB10 1SD, UK. /// Open Targets, Wellcome Genome Campus, Hinxton, Cambridgeshire CB10 1SD, UK.
30445657	10.1093/nar/gky1124	2018	2018	2019	2019		2019	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK.
30407529	10.1093/nar/gky1061	2018	2018	2019	2019		2019	True	EMBL-EBI, Wellcome Genome Campus, Hinxton CB10 1SD, UK.
30445541	10.1093/nar/gky1114	2018	2018	2019	2019		2019	True	Protein Data Bank in Europe, European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// Protein Function Development, European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// Metabolomics, European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK.
30357350	10.1093/nar/gky995	2018	2018	2019	2019		2019	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// HHMI, Harvard University, 16 Divinity Ave Cambridge, MA 02138 USA.
30357393	10.1093/nar/gky955	2018	2018	2019	2019		2019	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// UC Santa Cruz Genomics Institute, University of California, Santa Cruz, Santa Cruz, CA 95064, USA. /// MIT Computer Science and Artificial Intelligence Laboratory, 32 Vasser St, Cambridge, MA 02139, USA. /// Functional Proteomics, Division of Cancer Biology, Institute of Cancer Research, 123 Old Brompton Road, London SW7 3RP, UK.
30395270	10.1093/nar/gky1078	2018	2018	2019	2019		2019	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK.
30476213	10.1093/nar/gky1105	2018	2018	2019	2020		2019	True	Neurogenetics Research Group, Vrije Universiteit Brussel, Brussels, Belgium. /// University of Manchester & Manchester Royal Eye Hospital, Manchester, UK. /// The Jackson Laboratory, Bar Harbor, ME, USA. /// Institute of Genetic Medicine, Newcastle University, Newcastle upon Tyne, UK. /// Institute of Cardiovascular Science, University College London, UK.
30252093	10.1093/nar/gky869	2018	2018	2019	2019		2019	True	National Supercomputing Center in Changsha, Hunan University, Changsha 410082, China.
30357405	10.1093/nar/gky1001	2018	2018	2019	2020		2019	True	European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Wellcome Genome Campus, Hinxton, Cambridgeshire CB10 1SD, UK.
30398643	10.1093/nar/gky1075	2018	2018	2019	2019		2019	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridgeshire CB10 1SD, UK. /// Institute of Cardiovascular Science, University College London, Gower Street, London WC1E 6BT, UK.
30398656	10.1093/nar/gky1100	2018	2018	2019	2019		2019	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// School of Computer Science, The University of Manchester, Manchester M13 9PL, UK. /// Swiss-Prot Group, SIB Swiss Institute of Bioinformatics, CMU, 1 rue Michel-Servet, CH-1211 Geneva 4, Switzerland. /// Medical Research Council Laboratory of Molecular Biology, Francis Crick Avenue, Cambridge Biomedical Campus, Cambridge CB2 0QH, UK. /// J. Craig Venter Institute (JCVI), 9605 Medical Center Drive, Suite 150, Rockville, MD 20850, USA. /// Center for Bioinformatics and Computational Biology, University of Delaware, Newark, DE, USA. /// Structural and Molecular Biology, University College London, Darwin Building, London WC1E 6BT, UK.
