PMID	DOI	dateOfCreation	firstIndexDate	fullTextReceivedDate	dateOfRevision	electronicPublicationDate	firstPublicationDate	ML_Check	Affs
26988146	10.1038/srep23363	2016	2016	2016	2017	2016	2016	True	Wellcome Trust Sanger Institute, Hinxton, Cambridge, CB10 1SA, UK. /// EMBL EBI, Hinxton, Cambridge CB10 1SD.
27176874	10.1186/s13059-016-0957-5	2016	2016	2016	2017	2016	2016	True	Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SA, UK. /// EMBL, European Bioinformatics Institute (EBI), Hinxton, CB10 1SD, UK. /// Cavendish Laboratory, University of Cambridge, Madingley Road, Cambridge, CB3 0HE, UK. /// Centre for Stem Cells and Regenerative Medicine, Kings College London, London, SE1 9RT, UK. /// MRC Laboratory of Molecular Biology, Cambridge, CB2 0QH, UK. /// Wellcome Trust-Medical Research Council Cambridge Stem Cell Institute, University of Cambridge, Cambridge, UK. /// Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SA, UK. st9@sanger.ac.uk.
27749818	10.1038/nature20105	2016	2016		2017	2016	2016	True	Wellcome Trust Sanger Institute, Hinxton, Cambridge CB10 1HH, UK. /// Institute of Animal Husbandry and Veterinary Science, Shanghai Academy of Agricultural Sciences, Shanghai 201106, China. /// Shanghai Institute of Immunology, Shanghai Jiaotong University School of Medicine, Shanghai 200025, China. /// Medical Research Council Laboratory of Molecular Biology, Francis Crick Avenue, Cambridge Biomedical Campus, Cambridge CB2 0QH, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// Department of Medicine, University of Cambridge, Addenbrooke's Hospital, Hills Road, Cambridge CB2 0SP, UK.
26306643	10.1038/ejhg.2015.165	2016	2015	2016	2016	2015	2015	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, UK. /// Institute of Genetic Epidemiology, Helmholtz Zentrum München, Deutsches Forschungszentrum für Gesundheit und Umwelt (GmbH), Neuherberg. /// Wellcome Trust Sanger Institute, Hinxton, Cambridge, UK.
27471257	10.1242/dev.139113	2016	2016	2016	2019	2016	2016	True	Wellcome Trust - Medical Research Council Stem Cell Institute, University of Cambridge, Cambridge CB2 1QR, UK Department of Biochemistry, University of Cambridge, Cambridge CB2 1QR, UK. /// Wellcome Trust - Medical Research Council Stem Cell Institute, University of Cambridge, Cambridge CB2 1QR, UK. /// Wellcome Trust - Medical Research Council Stem Cell Institute, University of Cambridge, Cambridge CB2 1QR, UK European Molecular Biology Laboratory (EMBL), European Bioinformatics Institute, Wellcome Trust Genome Campus, Cambridge CB10 1SD, UK. /// Department of Kidney Development, Institute of Molecular Embryology and Genetics, Kumamoto University, Kumamoto 860-0811, Japan. /// Wellcome Trust - Medical Research Council Stem Cell Institute, University of Cambridge, Cambridge CB2 1QR, UK Department of Biochemistry, University of Cambridge, Cambridge CB2 1QR, UK brian.hendrich@cscr.cam.ac.uk.
27349964	10.1186/s13059-016-0996-y	2016	2016	2016	2018	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SD, UK. /// Cancer Research UK Cambridge Institute, University of Cambridge, Robinson Way, Cambridge, CB2 0RE, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SD, UK. flicek@ebi.ac.uk.
27050687	10.1016/j.str.2016.02.017	2016	2016	2017	2017		2016	True	Global Phasing Ltd., Cambridge CB3 0AX, UK. /// School of Biosciences, University of Kent, Canterbury CT2 7NH, UK; Charles River Ltd., Structural Biology and Biophysics, Cambridge CB10 1XL, UK. /// Novartis Institutes for BioMedical Research, Cambridge, MA 02139, USA. /// OpenEye Scientific, Cambridge, MA 02142, USA. /// MRC Laboratory of Molecular Biology, Cambridge CB2 0QH, UK. /// Cambridge Crystallographic Data Centre, Cambridge CB2 1EZ, UK. Electronic address: groom@ccdc.cam.ac.uk. /// Protein Data Bank in Europe, European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// Structural Genomics Consortium, University of Oxford, Oxford OX3 7DQ, UK. /// Protein Data Bank Japan, Institute for Protein Research, Osaka University, Osaka 565-0871, Japan. /// Agios Pharmaceuticals, Inc., Cambridge, MA 02139, USA. /// Department of Haematology, Cambridge Institute for Medical Research, University of Cambridge, Cambridge CB2 0XY, UK. /// Research Collaboratory for Structural Bioinformatics Protein Data Bank, Center for Integrative Proteomics Research, Rutgers, The State University of New Jersey, Piscataway, NJ 08854, USA. /// Merck Research Laboratories, West Point, PA 19486, USA. /// CEITEC-Central European Institute of Technology and National Centre for Biomolecular Research, Masaryk University Brno, 625 00 Brno, Czech Republic. /// Structural Genomics Consortium, University of Toronto, Toronto, ON M5G 1L7, Canada. /// Cambridge Crystallographic Data Centre, Cambridge CB2 1EZ, UK. /// Astex Pharmaceuticals, Cambridge CB4 0QA, UK.
27604469	10.1186/s13059-016-1037-6	2016	2016	2016	2019	2016	2016	True	CY Data Science, New York, NY, USA. /// Bioinformatics Group, Department of Computer Science, University College London, London, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Cambridge, UK. /// University of Bristol, Bristol, UK. /// Institute of Biotechnology, University of Helsinki, Helsinki, Finland. /// Institute of Information Science, Academia Sinica, Taipei, Taiwan. /// Centre for Cardiovascular Genetics, Institute of Cardiovascular Science, University College London, London, UK. /// Institute of Structural and Molecular Biology, University College London, London, UK. /// Stanley Institute for Cognitive Genomics Cold Spring Harbor Laboratory, New York, NY, USA. /// Graduate Program in Bioinformatics, University of British Columbia, Vancouver, Canada. /// DOE Joint Genome Institute, Walnut Creek, CA, USA. /// Spanish National Bioinformatics Institute, Spanish National Cancer Research Institute, Madrid, Spain. /// Applied Bioinformatics, Bioscience, Wageningen University and Research Centre, Wageningen, Netherlands. /// Centre for Integrative Systems Biology and Bioinformatics, Department of Life Sciences, Imperial College London, London, UK. /// School of Biosciences, University of Kent, Canterbury, Kent, UK.
26861660	10.1093/database/bav126	2016	2016	2016	2016	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK petra@ebi.ac.uk. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// Pondicherry University, Brookshabad Campus, Andaman and Nicobar Islands, Port Blair 744112, India. /// Max Planck Institute for Marine Microbial Ecology, Microbial Genomics and Bioinformatics Group, Celsiusstr. 1, Bremen 28359, Germany.
27146844	10.1093/hmg/ddw088	2016	2016	2016	2018	2016	2016	True	Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridgeshire CB10 1SA, UK. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridgeshire CB10 1SA, UK European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridgeshire CB10 1SA, UK Wellcome Trust Centre for Human Genetics, Oxford OX3 7BN, UK. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridgeshire CB10 1SA, UK eleftheria@sanger.ac.uk.
27924013	10.1093/nar/gkw936	2016	2016	2017	2018	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SD, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SD, UK juan@ebi.ac.uk.
26876163	10.1016/j.jsb.2016.02.012	2016	2016	2016	2017	2016	2016	True	Protein Data Bank in Europe, European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton CB10 1SD, United Kingdom; Present address: Universitat Politècnica de València, DISCA, Edificio 1G - Lab 3S-15, Camino de Vera S/N, 46022 València, Spain. Electronic address: josator@gap.upv.es. /// Protein Data Bank in Europe, European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton CB10 1SD, United Kingdom. Electronic address: andrii@ebi.ac.uk. /// Protein Data Bank in Europe, European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton CB10 1SD, United Kingdom. Electronic address: ingvar@ebi.ac.uk. /// Protein Data Bank in Europe, European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton CB10 1SD, United Kingdom. Electronic address: eduardo@ebi.ac.uk. /// Protein Data Bank in Europe, European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton CB10 1SD, United Kingdom. Electronic address: gerard@ebi.ac.uk. /// Protein Data Bank in Europe, European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton CB10 1SD, United Kingdom. Electronic address: ardan@ebi.ac.uk.
27447951	10.1038/ncomms12219	2016	2016	2016	2018	2016	2016	True	EMBL-EBI, Wellcome Trust Genome Campus, Cambridge CB10 1SD, UK.
27863252	10.1016/j.cell.2016.10.042	2016	2016	2017	2019		2016	True	Department of Haematology, University of Cambridge, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0PT, UK; National Health Service (NHS) Blood and Transplant, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0PT, UK; Medical Research Council Biostatistics Unit, Cambridge Institute of Public Health, Cambridge Biomedical Campus, Forvie Site, Robinson Way, Cambridge CB2 0SR, UK; MRC/BHF Cardiovascular Epidemiology Unit, Department of Public Health and Primary Care, University of Cambridge, Strangeways Research Laboratory, Wort's Causeway, Cambridge CB1 8RN, UK. /// Department of Human Genetics, The Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1HH, UK; The National Institute for Health Research Blood and Transplant Unit (NIHR BTRU) in Donor Health and Genomics at the University of Cambridge, University of Cambridge, Strangeways Research Laboratory, Wort's Causeway, Cambridge CB1 8RN, UK. /// MRC/BHF Cardiovascular Epidemiology Unit, Department of Public Health and Primary Care, University of Cambridge, Strangeways Research Laboratory, Wort's Causeway, Cambridge CB1 8RN, UK. /// Department of Haematology, University of Cambridge, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0PT, UK; National Health Service (NHS) Blood and Transplant, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0PT, UK; Medical Research Council Biostatistics Unit, Cambridge Institute of Public Health, Cambridge Biomedical Campus, Forvie Site, Robinson Way, Cambridge CB2 0SR, UK. /// Department of Human Genetics, The Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1HH, UK. /// Department of Haematology, University of Cambridge, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0PT, UK; National Health Service (NHS) Blood and Transplant, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0PT, UK; European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// Department of Haematology, University of Cambridge, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0PT, UK; National Health Service (NHS) Blood and Transplant, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0PT, UK. /// Department of Haematology, University of Cambridge, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0PT, UK; Department of Haematology, Barts Health NHS Trust, The Royal London Hospital, Whitechapel Road, London, London E1 1BB, UK. /// Department of Haematology, University of Cambridge, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0PT, UK; Department of Human Genetics, The Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1HH, UK. /// Department of Medicine, University of Cambridge, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0QQ, UK; National Institute for Health Research Cambridge Biomedical Research Centre, Cambridge University Hospitals, Cambridge CB2 0QQ, UK. /// Department of Haematology, University of Cambridge, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0PT, UK; National Health Service (NHS) Blood and Transplant, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0PT, UK; NIHR BioResource-Rare Diseases, University of Cambridge, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0PT, UK. /// Department of Medicine, University of Cambridge, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0QQ, UK; NIHR BioResource-Rare Diseases, University of Cambridge, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0PT, UK. /// Wellcome Trust Centre for Human Genetics, University of Oxford, Roosevelt Drive, Oxford OX3 7BN, UK; Department of Statistics, University of Oxford, 1 South Parks Road, Oxford OX1 3TG, UK. /// UK Biobank Ltd., 1-4 Spectrum Way, Adswood, Stockport SK3 0SA, UK. /// Department of Haematology, University of Cambridge, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0PT, UK; NIHR BioResource-Rare Diseases, University of Cambridge, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0PT, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// Department of Human Genetics, The Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1HH, UK; European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// Department of Haematology, University of Cambridge, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0PT, UK; National Health Service (NHS) Blood and Transplant, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0PT, UK; MRC/BHF Cardiovascular Epidemiology Unit, Department of Public Health and Primary Care, University of Cambridge, Strangeways Research Laboratory, Wort's Causeway, Cambridge CB1 8RN, UK. /// MRC/BHF Cardiovascular Epidemiology Unit, Department of Public Health and Primary Care, University of Cambridge, Strangeways Research Laboratory, Wort's Causeway, Cambridge CB1 8RN, UK; The National Institute for Health Research Blood and Transplant Unit (NIHR BTRU) in Donor Health and Genomics at the University of Cambridge, University of Cambridge, Strangeways Research Laboratory, Wort's Causeway, Cambridge CB1 8RN, UK; British Heart Foundation Centre of Excellence, Division of Cardiovascular Medicine, Addenbrooke's Hospital, Hills Road, Cambridge CB2 0QQ, UK. /// MRC/BHF Cardiovascular Epidemiology Unit, Department of Public Health and Primary Care, University of Cambridge, Strangeways Research Laboratory, Wort's Causeway, Cambridge CB1 8RN, UK; The National Institute for Health Research Blood and Transplant Unit (NIHR BTRU) in Donor Health and Genomics at the University of Cambridge, University of Cambridge, Strangeways Research Laboratory, Wort's Causeway, Cambridge CB1 8RN, UK. /// Human Genetics, McGill University, 740 Dr. Penfield, Montreal, QC H3A 0G1, Canada. /// UCL Cancer Institute, University College London, 72 Huntley Street, London WC1E 6BT, UK. /// MRC/BHF Cardiovascular Epidemiology Unit, Department of Public Health and Primary Care, University of Cambridge, Strangeways Research Laboratory, Wort's Causeway, Cambridge CB1 8RN, UK; UCL Cancer Institute, University College London, 72 Huntley Street, London WC1E 6BT, UK. /// Department of Haematology, University of Cambridge, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0PT, UK; National Health Service (NHS) Blood and Transplant, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0PT, UK; British Heart Foundation Centre of Excellence, Division of Cardiovascular Medicine, Addenbrooke's Hospital, Hills Road, Cambridge CB2 0QQ, UK. /// MRC/BHF Cardiovascular Epidemiology Unit, Department of Public Health and Primary Care, University of Cambridge, Strangeways Research Laboratory, Wort's Causeway, Cambridge CB1 8RN, UK; Department of Human Genetics, The Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1HH, UK; The National Institute for Health Research Blood and Transplant Unit (NIHR BTRU) in Donor Health and Genomics at the University of Cambridge, University of Cambridge, Strangeways Research Laboratory, Wort's Causeway, Cambridge CB1 8RN, UK; National Institute for Health Research Cambridge Biomedical Research Centre, Cambridge University Hospitals, Cambridge CB2 0QQ, UK; British Heart Foundation Centre of Excellence, Division of Cardiovascular Medicine, Addenbrooke's Hospital, Hills Road, Cambridge CB2 0QQ, UK. Electronic address: jd292@medschl.cam.ac.uk. /// Department of Haematology, University of Cambridge, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0PT, UK; National Health Service (NHS) Blood and Transplant, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0PT, UK; Department of Human Genetics, The Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1HH, UK; The National Institute for Health Research Blood and Transplant Unit (NIHR BTRU) in Donor Health and Genomics at the University of Cambridge, University of Cambridge, Strangeways Research Laboratory, Wort's Causeway, Cambridge CB1 8RN, UK; British Heart Foundation Centre of Excellence, Division of Cardiovascular Medicine, Addenbrooke's Hospital, Hills Road, Cambridge CB2 0QQ, UK. Electronic address: who1000@cam.ac.uk. /// MRC/BHF Cardiovascular Epidemiology Unit, Department of Public Health and Primary Care, University of Cambridge, Strangeways Research Laboratory, Wort's Causeway, Cambridge CB1 8RN, UK; The National Institute for Health Research Blood and Transplant Unit (NIHR BTRU) in Donor Health and Genomics at the University of Cambridge, University of Cambridge, Strangeways Research Laboratory, Wort's Causeway, Cambridge CB1 8RN, UK; British Heart Foundation Centre of Excellence, Division of Cardiovascular Medicine, Addenbrooke's Hospital, Hills Road, Cambridge CB2 0QQ, UK. Electronic address: asb38@medschl.cam.ac.uk. /// Department of Haematology, University of Cambridge, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0PT, UK; Department of Human Genetics, The Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1HH, UK; The National Institute for Health Research Blood and Transplant Unit (NIHR BTRU) in Donor Health and Genomics at the University of Cambridge, University of Cambridge, Strangeways Research Laboratory, Wort's Causeway, Cambridge CB1 8RN, UK; British Heart Foundation Centre of Excellence, Division of Cardiovascular Medicine, Addenbrooke's Hospital, Hills Road, Cambridge CB2 0QQ, UK. Electronic address: ns6@sanger.ac.uk.
26894327	10.1089/cmb.2015.0192	2016	2016	2016	2019	2016	2016	False	
26917558	10.1261/rna.055301.115	2016	2016	2016	2020	2016	2016	True	Centre for Cardiovascular Genetics, Institute of Cardiovascular Science, University College London, London WC1E 6JF, United Kingdom. /// The Jackson Laboratory, Bar Harbor, Maine 04609, USA. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton CB10 1SD, Cambridge, UK. /// Division of Biology, California Institute of Technology, Pasadena, California 91125, USA. /// Cambridge Systems Biology and Department of Biochemistry, University of Cambridge, Sanger Building, Cambridge CB2 1GA, United Kingdom. /// King's British Heart Foundation Centre, King's College London, London SE5 9NU, United Kingdom.
26911988	10.1186/s13059-016-0895-2	2016	2016	2016	2016	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge, UK. rakitsch@ebi.ac.uk. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge, UK. stegle@ebi.ac.uk.
27412011	10.1093/hmg/ddw192	2016	2016	2016	2016	2016	2016	True	Wellcome Trust Sanger Institute, Cambridge, UK. fvb@sanger.ac.uk xc1@sanger.ac.uk. /// Wellcome Trust Sanger Institute, Cambridge, UK. European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Cambridge, UK. Cavendish Laboratory, Cambridge University, Cambridge, UK.
27768873	10.1016/j.molcel.2016.09.018	2016	2016	2016	2018		2016	True	Quantitative Cell Biology Lab, MRC-Clinical Sciences Centre (CSC), London W12 0NN, UK; Institute of Clinical Sciences (ICS), Faculty of Medicine, Imperial College London, London SW7 2AZ, UK. /// Quantitative Cell Biology Lab, MRC-Clinical Sciences Centre (CSC), London W12 0NN, UK; Institute of Clinical Sciences (ICS), Faculty of Medicine, Imperial College London, London SW7 2AZ, UK; European Bioinformatics Institute, EMBL-EBI, Hinxton, Cambridge CB10 1SD, UK. /// Quantitative Cell Biology Lab, MRC-Clinical Sciences Centre (CSC), London W12 0NN, UK; Institute of Clinical Sciences (ICS), Faculty of Medicine, Imperial College London, London SW7 2AZ, UK. Electronic address: silvia.santos@imperial.ac.uk.
26501955	10.1038/nbt.3374	2015	2015		2019	2015	2015	True	Structural Genomics Consortium and Target Discovery Institute, Nuffield Department of Clinical Medicine, Old Road Campus, University of Oxford, Oxford, UK. /// European Molecular Biology Laboratory-European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge, UK. /// Chemical Sciences, GlaxoSmithKline, Stevenage, UK.
28065903	10.1093/bioinformatics/btw738	2017	2017	2017	2018		2017	False	
26796797	10.1371/journal.pgen.1005772	2016	2016	2016	2019	2016	2016	True	Broad Institute of MIT and Harvard, Cambridge, Massachusetts, United States of America. /// Department of Genetics, University of Leicester, Leicester, United Kingdom. /// European Molecular Biology Laboratory-European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge, United Kingdom. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridge, United Kingdom. /// Bioreference Laboratories, Inc., Elmwood Park, New Jersey, United States of America.
27760321	10.1016/j.celrep.2016.09.079	2016	2016	2016	2017		2016	True	Wellcome Trust Sanger Institute, Hinxton, Cambridge CB10 1SA, UK. /// Department of Haematology, NHS Blood and Transplant, Cambridge Biomedical Campus, University of Cambridge, Cambridge CB2 0PT, UK. /// Department of Haematology, Cambridge University Hospitals NHS Trust, Cambridge CB2 0QQ, UK; Wellcome Trust-MRC Stem Cell Institute, Cambridge Biomedical Campus, University of Cambridge, Cambridge CB2 0XY, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Hinxton, Cambridge CB10 1SD, UK; Faculty of Medicine, Joint Research Center for Computational Biomedicine, RWTH Aachen, 52074 Aachen, Germany. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Hinxton, Cambridge CB10 1SD, UK. /// Department of Haematology, NHS Blood and Transplant, Cambridge Biomedical Campus, University of Cambridge, Cambridge CB2 0PT, UK. Electronic address: cp533@medschl.cam.ac.uk. /// Wellcome Trust Sanger Institute, Hinxton, Cambridge CB10 1SA, UK; Department of Haematology, Cambridge University Hospitals NHS Trust, Cambridge CB2 0QQ, UK; Wellcome Trust-MRC Stem Cell Institute, Cambridge Biomedical Campus, University of Cambridge, Cambridge CB2 0XY, UK. Electronic address: gsv20@sanger.ac.uk. /// Wellcome Trust Sanger Institute, Hinxton, Cambridge CB10 1SA, UK. Electronic address: ky1@sanger.ac.uk.
26752769	10.1038/nmeth.3728	2016	2016	2016	2019	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Hinxton, Cambridge, UK. /// Epigenetics Programme, Babraham Institute, Cambridge, UK. /// Wellcome Trust Sanger Institute, Hinxton, Cambridge, UK. /// Bioinformatics Group, Babraham Institute, Cambridge, UK.
27338147	10.1186/s13073-016-0323-y	2016	2016	2016	2017	2016	2016	True	Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SA, UK. /// Translational & Bioinformatics, Pfizer Inc., 300 Technology Square, Cambridge, MA, 02139, USA. /// ELIXIR, Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SD, UK. /// Max Planck Institute for Informatics, Campus E1 4, 66123, Saarbrücken, Germany. /// University of Florida, Institute of Food and Agricultural Sciences (IFAS), 2033 Mowry Road, Gainesville, FL, 32610, USA. /// Bluecompanion Ltd, 6 London Street (second floor), London, W2 1HR, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SD, UK. /// Data Science Institute, Imperial College London, South Kensington, London, SW7 2AZ, UK. /// The Association of the British Pharmaceutical Industry, 7th Floor, Southside, 105 Victoria Street, London, SW1E 6QT, UK. /// Genomics England, London, EC1M 6BQ, UK. /// Research Business Technology, Pfizer Ltd, GP4 Building, Granta Park, Cambridge, CB21 6GP, UK. /// Faculty of Life Sciences, University of Manchester, AV Hill Building, Oxford Road, Manchester, M13 9PT, UK. /// Linguamatics Ltd, 324 Cambridge Science Park Milton Rd, Cambridge, CB4 0WG, UK. /// Philips, HighTechCampus 36, 5656AE, Eindhoven, The Netherlands. /// Swiss Institute of Bioinformatics (SIB) and University of Basel, Klingelbergstrasse 50/70, 4056, Basel, Switzerland. /// EuroBioForum Foundation, Chrysantstraat 10, 3135 HG, Vlaardingen, The Netherlands. /// Technopolis Group, 3 Pavilion Buildings, Brighton, BN1 1EE, UK.
27306882	10.1186/s13059-016-0992-2	2016	2016	2016	2018	2016	2016	True	Nuclear Dynamics Programme, Babraham Institute, Cambridge, UK. /// UCL Genetics Institute, London, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Cambridge, UK. /// Nuclear Dynamics Programme, Babraham Institute, Cambridge, UK. mikhail.spivakov@babraham.ac.uk.
27397505	10.1016/j.cell.2016.06.017	2016	2016	2016	2019	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Cambridge CB10 1SA, UK; Wellcome Trust Sanger Institute, Wellcome Genome Campus, Cambridge CB10 1SA, UK. /// Institute for Systems Biology, Seattle, WA 98109, USA; Division of Molecular Carcinogenesis, The Netherlands Cancer Institute, Amsterdam 1066 CX, The Netherlands. /// Division of Molecular Carcinogenesis, The Netherlands Cancer Institute, Amsterdam 1066 CX, The Netherlands. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Cambridge CB10 1SA, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Cambridge CB10 1SA, UK; Faculty of Medicine, Joint Research Centre for Computational Biomedicine, RWTH Aachen University, Aachen 52057, Germany. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Cambridge CB10 1SA, UK. /// Division of Molecular Carcinogenesis, The Netherlands Cancer Institute, Amsterdam 1066 CX, The Netherlands; Department of EEMCS, Delft University of Technology, Delft 2628 CD, the Netherlands. /// Division of Molecular Carcinogenesis, The Netherlands Cancer Institute, Amsterdam 1066 CX, The Netherlands; Department of EEMCS, Delft University of Technology, Delft 2628 CD, the Netherlands; Cancer Genomics Netherlands, Uppsalalaan 8, Utrecht 3584CT, the Netherlands. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Cambridge CB10 1SA, UK. Electronic address: um1@sanger.ac.uk. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Cambridge CB10 1SA, UK. Electronic address: mg12@sanger.ac.uk.
27626075	10.1126/sciadv.1601017	2016	2016	2016	2018	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Cambridge, Cambridgeshire CB10 1SD, U.K.
27803326	10.1073/pnas.1615268113	2016	2016	2016	2018	2016	2016	False	
